MON,DAY,YEAR,HR,MIN,TMZN,TMPF,RELH,SKNT,GUST,DRCT,QFLG,SOLR,TLKE,PREC,SINT,FT,FM,PEAK,HI24,LO24,PDIR,VOLT,DWPF
12,27,2012, 11,59,HST, 78.0,71,16.0,32.0,100,2,752.0,,6.48,,93.0,13,32,,,94,13.80,67.8
12,27,2012, 12,59,HST, 78.0,73,12.0,33.0,105,2,633.0,,6.48,,90.0,13,33,,,84,13.80,68.6
12,27,2012, 13,59,HST, 78.0,68,12.0,29.0,110,2,670.0,,6.48,,91.0,12,29,,,105,13.70,66.6
12,27,2012, 14,59,HST, 77.0,70,14.0,29.0,100,2,657.0,,6.48,,89.0,12,29,,,103,13.80,66.4
12,27,2012, 15,59,HST, 75.0,72,11.0,31.0,105,2,478.0,,6.48,,87.0,12,31,,,107,13.80,65.3
12,27,2012, 16,59,HST, 74.0,77,14.0,24.0,99,2,301.0,,6.48,,77.0,12,24,,,97,13.60,66.3
12,27,2012, 17,59,HST, 70.0,85,10.0,24.0,102,2,56.0,,6.48,,70.0,13,24,,,96,12.90,65.3
12,27,2012, 18,59,HST, 71.0,86,9.0,20.0,106,2,0.0,,6.48,,69.0,13,20,,,100,12.80,66.6
12,27,2012, 19,59,HST, 71.0,87,8.0,17.0,105,2,0.0,,6.48,,68.0,14,17,,,87,12.80,66.9
12,27,2012, 20,59,HST, 69.0,87,8.0,16.0,102,2,0.0,,6.48,,68.0,14,16,,,82,12.80,65.0
12,27,2012, 21,59,HST, 69.0,86,7.0,20.0,104,2,0.0,,6.48,,68.0,14,20,,,88,12.80,64.6
12,27,2012, 22,59,HST, 69.0,88,7.0,19.0,104,2,0.0,,6.48,,69.0,14,19,,,117,12.70,65.3
12,27,2012, 23,59,HST, 71.0,88,9.0,18.0,104,2,0.0,,6.48,,70.0,14,18,,,109,12.70,67.3
12,28,2012, 0,59,HST, 70.0,90,8.0,18.0,109,2,0.0,,6.48,,67.0,15,18,,,101,12.70,66.9
12,28,2012, 1,59,HST, 68.0,93,5.0,16.0,111,2,0.0,,6.48,,68.0,15,16,,,98,12.70,65.9
12,28,2012, 6,59,HST, 67.0,91,2.0,8.0,174,2,0.0,,6.48,,63.0,17,8,,,201,12.60,64.3
12,28,2012, 7,59,HST, 67.0,86,2.0,7.0,170,2,23.0,,6.48,,66.0,16,7,,,194,12.80,62.7
12,28,2012, 8,59,HST, 77.0,66,1.0,5.0,236,2,150.0,,6.48,,82.0,15,5,,,183,13.50,64.8
12,28,2012, 9,59,HST, 80.0,65,4.0,9.0,63,2,445.0,,6.48,,90.0,14,9,,,70,13.70,67.2
12,28,2012, 10,59,HST, 77.0,67,6.0,12.0,57,2,570.0,,6.48,,90.0,13,12,,,77,13.80,65.2
12,28,2012, 11,59,HST, 79.0,64,4.0,10.0,74,2,486.0,,6.48,,88.0,12,10,,,65,13.60,65.8
12,28,2012, 12,59,HST, 80.0,61,4.0,10.0,55,2,614.0,,6.48,,101.0,12,10,,,33,13.80,65.3
12,28,2012, 13,59,HST, 82.0,59,3.0,9.0,78,2,698.0,,6.48,,100.0,11,9,,,63,13.80,66.2
12,28,2012, 14,59,HST, 77.0,66,4.0,11.0,87,2,449.0,,6.48,,82.0,11,11,,,96,13.70,64.8
12,28,2012, 15,59,HST, 75.0,67,5.0,12.0,62,2,347.0,,6.48,,80.0,11,12,,,71,13.60,63.3
12,28,2012, 16,59,HST, 74.0,72,5.0,11.0,104,2,181.0,,6.48,,80.0,11,11,,,113,13.60,64.4
12,28,2012, 17,59,HST, 70.0,88,3.0,9.0,111,2,41.0,,6.48,,71.0,12,9,,,113,12.80,66.3
12,28,2012, 18,59,HST, 69.0,97,2.0,7.0,125,2,0.0,,6.48,,66.0,14,7,,,108,12.80,68.1
12,28,2012, 19,59,HST, 69.0,99,4.0,10.0,122,2,0.0,,6.48,,66.0,15,10,,,129,12.80,68.7
12,28,2012, 20,59,HST, 69.0,98,4.0,9.0,129,2,0.0,,6.48,,67.0,15,9,,,143,12.70,68.4
12,28,2012, 21,59,HST, 69.0,97,3.0,8.0,127,2,0.0,,6.48,,65.0,16,8,,,144,12.70,68.1
12,28,2012, 22,59,HST, 68.0,96,2.0,8.0,202,2,0.0,,6.48,,65.0,16,8,,,141,12.70,66.8
12,28,2012, 23,59,HST, 66.0,99,2.0,6.0,286,2,0.0,,6.48,,64.0,16,6,,,169,12.70,65.7
12,29,2012, 0,59,HST, 65.0,100,1.0,5.0,309,2,0.0,,6.48,,65.0,17,5,,,139,12.70,65.0
12,29,2012, 1,59,HST, 65.0,100,1.0,4.0,37,2,0.0,,6.48,,63.0,17,4,,,176,12.70,65.0
12,29,2012, 2,59,HST, 66.0,99,2.0,6.0,333,2,0.0,,6.48,,62.0,17,6,,,173,12.60,65.7
12,29,2012, 3,59,HST, 66.0,100,2.0,5.0,72,2,0.0,,6.48,,64.0,18,5,,,173,12.60,66.0
12,29,2012, 4,59,HST, 66.0,100,4.0,5.0,176,2,0.0,,6.48,,65.0,18,5,,,182,12.60,66.0
12,29,2012, 5,59,HST, 66.0,100,2.0,6.0,350,2,0.0,,6.48,,63.0,19,6,,,173,12.60,66.0
12,29,2012, 6,59,HST, 66.0,100,3.0,4.0,187,2,0.0,,6.48,,65.0,20,4,,,157,12.60,66.0
12,29,2012, 7,59,HST, 66.0,100,3.0,5.0,181,2,19.0,,6.48,,65.0,20,5,,,186,12.70,66.0
12,29,2012, 8,59,HST, 76.0,86,2.0,5.0,324,2,146.0,,6.48,,81.0,17,5,,,124,13.50,71.5
12,29,2012, 9,59,HST, 78.0,76,5.0,11.0,96,2,405.0,,6.48,,88.0,15,11,,,112,13.80,69.8
12,29,2012, 10,59,HST, 78.0,76,6.0,12.0,137,2,557.0,,6.48,,87.0,14,12,,,62,13.70,69.8
12,29,2012, 11,59,HST, 77.0,75,8.0,15.0,82,2,500.0,,6.48,,87.0,14,15,,,60,13.80,68.5
12,29,2012, 12,59,HST, 77.0,78,6.0,16.0,70,2,373.0,,6.48,,87.0,13,16,,,94,13.80,69.6
12,29,2012, 13,59,HST, 78.0,71,11.0,20.0,96,2,631.0,,6.48,,93.0,13,20,,,99,13.80,67.8
12,29,2012, 14,59,HST, 78.0,72,8.0,20.0,110,2,641.0,,6.48,,95.0,12,20,,,77,13.80,68.2
12,29,2012, 15,59,HST, 75.0,81,9.0,22.0,105,2,412.0,,6.48,,79.0,12,22,,,103,13.80,68.8
12,29,2012, 16,59,HST, 73.0,88,11.0,20.0,98,2,166.0,,6.48,,76.0,13,20,,,100,13.50,69.2
12,29,2012, 17,59,HST, 72.0,93,9.0,19.0,102,2,42.0,,6.48,,72.0,14,19,,,95,12.80,69.9
12,29,2012, 18,59,HST, 71.0,96,10.0,19.0,104,2,0.0,,6.48,,70.0,14,19,,,94,12.80,69.8
