MON,DAY,YEAR,HR,MIN,TMZN,TMPF,RELH,SKNT,GUST,DRCT,QFLG,SOLR,TLKE,PREC,SINT,FT,FM,PEAK,PDIR,VOLT,DWPF
3,27,2011, 17,45,HST, 74.0,72,0.0,0.0,,1,142.0,,9.55,,75.0,13,0,0,13.80,64.4
3,27,2011, 18,45,HST, 74.0,74,0.0,0.0,,1,53.0,,9.55,,73.0,14,0,0,13.40,65.2
3,27,2011, 19,45,HST, 74.0,73,0.0,0.0,,1,1.0,,9.55,,72.0,15,0,0,13.20,64.8
3,27,2011, 20,45,HST, 72.0,78,0.0,0.0,,1,0.0,,9.55,,72.0,15,0,0,13.00,64.8
3,27,2011, 21,45,HST, 73.0,78,0.0,0.0,,1,0.0,,9.55,,72.0,16,0,0,12.90,65.7
3,27,2011, 22,45,HST, 73.0,76,0.0,0.0,,1,0.0,,9.55,,72.0,16,0,0,12.90,65.0
3,27,2011, 23,45,HST, 73.0,82,0.0,0.0,,1,0.0,,9.55,,72.0,17,0,0,12.80,67.2
3,28,2011, 0,45,HST, 73.0,74,0.0,0.0,,1,0.0,,9.55,,72.0,16,0,0,12.80,64.2
3,28,2011, 1,45,HST, 73.0,76,0.0,0.0,,1,0.0,,9.55,,72.0,16,0,0,12.80,65.0
3,28,2011, 2,45,HST, 73.0,75,0.0,0.0,,1,0.0,,9.55,,71.0,16,0,0,12.80,64.6
3,28,2011, 3,45,HST, 73.0,76,0.0,0.0,,1,0.0,,9.55,,71.0,16,0,0,12.80,65.0
3,28,2011, 4,45,HST, 72.0,75,0.0,0.0,,1,0.0,,9.55,,71.0,16,0,0,12.80,63.6
3,28,2011, 5,45,HST, 73.0,75,0.0,0.0,,1,0.0,,9.55,,72.0,16,0,0,12.80,64.6
3,28,2011, 6,45,HST, 72.0,78,0.0,0.0,,1,3.0,,9.55,,71.0,16,0,0,12.80,64.8
3,28,2011, 7,45,HST, 74.0,79,0.0,0.0,,1,129.0,,9.55,,75.0,17,0,0,13.00,67.1
3,28,2011, 8,45,HST, 75.0,71,0.0,0.0,,1,335.0,,9.55,,79.0,14,0,0,13.80,64.9
3,28,2011, 9,45,HST, 76.0,67,0.0,0.0,,1,574.0,,9.55,,80.0,12,0,0,13.70,64.2
3,28,2011, 10,45,HST, 77.0,67,0.0,0.0,,1,758.0,,9.55,,85.0,11,0,0,13.60,65.2
3,28,2011, 11,45,HST, 78.0,67,0.0,0.0,,1,820.0,,9.55,,88.0,10,0,0,13.60,66.1
3,28,2011, 12,45,HST, 78.0,67,0.0,0.0,,1,977.0,,9.55,,90.0,10,0,0,13.60,66.1
3,28,2011, 13,45,HST, 76.0,67,0.0,0.0,,1,927.0,,9.55,,83.0,9,0,0,13.80,64.2
3,28,2011, 14,45,HST, 78.0,69,0.0,0.0,,1,928.0,,9.55,,81.0,10,0,0,13.70,67.0
3,28,2011, 15,45,HST, 77.0,69,0.0,0.0,,1,727.0,,9.55,,79.0,10,0,0,13.60,66.0
3,28,2011, 16,45,HST, 76.0,69,0.0,0.0,,1,470.0,,9.55,,78.0,11,0,0,13.50,65.1
3,28,2011, 17,45,HST, 75.0,69,0.0,0.0,,1,129.0,,9.55,,75.0,12,0,0,14.00,64.1
3,28,2011, 18,45,HST, 74.0,72,0.0,0.0,,1,56.0,,9.55,,74.0,12,0,0,13.40,64.4
3,28,2011, 19,45,HST, 74.0,75,0.0,0.0,,1,0.0,,9.55,,74.0,13,0,0,13.20,65.6
3,28,2011, 20,45,HST, 74.0,76,0.0,0.0,,1,0.0,,9.55,,73.0,14,0,0,13.00,65.9
3,28,2011, 21,45,HST, 74.0,75,0.0,0.0,,1,0.0,,9.55,,73.0,15,0,0,12.90,65.6
3,28,2011, 22,45,HST, 74.0,77,0.0,0.0,,1,0.0,,9.55,,73.0,16,0,0,12.90,66.3
3,28,2011, 23,45,HST, 74.0,77,0.0,0.0,,1,0.0,,9.55,,72.0,16,0,0,12.80,66.3
3,29,2011, 0,45,HST, 74.0,76,0.0,0.0,,1,0.0,,9.55,,72.0,16,0,0,12.80,65.9
3,29,2011, 1,45,HST, 73.0,84,0.0,0.0,,1,0.0,,9.56,,70.0,19,0,0,12.80,67.9
3,29,2011, 2,45,HST, 73.0,81,0.0,0.0,,1,0.0,,9.56,,71.0,21,0,0,12.80,66.8
3,29,2011, 3,45,HST, 73.0,77,0.0,0.0,,1,0.0,,9.56,,72.0,19,0,0,12.80,65.4
3,29,2011, 4,45,HST, 73.0,77,0.0,0.0,,1,0.0,,9.56,,72.0,18,0,0,12.80,65.4
3,29,2011, 5,45,HST, 73.0,80,0.0,0.0,,1,0.0,,9.56,,71.0,18,0,0,12.80,66.5
3,29,2011, 6,45,HST, 73.0,78,0.0,0.0,,1,4.0,,9.56,,72.0,18,0,0,12.80,65.7
3,29,2011, 7,45,HST, 75.0,74,0.0,0.0,,1,89.0,,9.56,,76.0,17,0,0,13.10,66.1
3,29,2011, 8,45,HST, 75.0,69,0.0,0.0,,1,322.0,,9.56,,79.0,13,0,0,13.80,64.1
3,29,2011, 9,45,HST, 75.0,76,0.0,0.0,,1,294.0,,9.56,,77.0,14,0,0,13.80,66.9
3,29,2011, 10,45,HST, 77.0,72,0.0,0.0,,1,745.0,,9.56,,87.0,12,0,0,13.80,67.3
3,29,2011, 11,45,HST, 78.0,70,0.0,0.0,,1,883.0,,9.56,,89.0,11,0,0,13.60,67.4
3,29,2011, 12,45,HST, 78.0,73,0.0,0.0,,1,803.0,,9.56,,86.0,10,0,0,13.60,68.6
3,29,2011, 13,45,HST, 79.0,69,0.0,0.0,,1,768.0,,9.56,,89.0,10,0,0,13.50,67.9
3,29,2011, 14,45,HST, 78.0,68,16.0,20.0,101,1,785.0,,9.56,,83.0,10,20,104,13.50,66.6
3,29,2011, 15,45,HST, 78.0,71,16.0,19.0,98,1,729.0,,9.56,,82.0,10,19,92,13.70,67.8
3,29,2011, 16,45,HST, 76.0,71,16.0,20.0,96,1,454.0,,9.56,,79.0,11,20,94,13.50,65.9
3,29,2011, 17,45,HST, 76.0,70,14.0,19.0,103,1,260.0,,9.56,,79.0,12,19,105,13.60,65.5
3,29,2011, 18,45,HST, 74.0,75,14.0,18.0,103,1,89.0,,9.56,,74.0,12,18,98,13.40,65.6
3,29,2011, 19,45,HST, 74.0,76,12.0,17.0,101,1,1.0,,9.56,,72.0,14,17,101,13.10,65.9
3,29,2011, 20,45,HST, 74.0,76,15.0,19.0,94,1,0.0,,9.56,,73.0,15,19,90,13.00,65.9
3,29,2011, 21,45,HST, 74.0,78,14.0,18.0,108,1,0.0,,9.56,,73.0,16,18,108,12.90,66.7
3,29,2011, 22,45,HST, 74.0,77,12.0,17.0,101,1,0.0,,9.56,,72.0,16,17,109,12.90,66.3
3,29,2011, 23,45,HST, 74.0,78,12.0,15.0,105,1,0.0,,9.56,,73.0,17,15,103,12.80,66.7
3,30,2011, 0,45,HST, 73.0,80,18.0,23.0,80,1,0.0,,9.56,,73.0,17,23,77,12.80,66.5
3,30,2011, 1,45,HST, 74.0,79,15.0,20.0,105,1,0.0,,9.56,,72.0,17,20,89,12.80,67.1
3,30,2011, 2,45,HST, 73.0,84,15.0,23.0,98,1,0.0,,9.60,,70.0,21,23,96,12.80,67.9
3,30,2011, 3,45,HST, 73.0,81,14.0,20.0,97,1,0.0,,9.60,,70.0,23,20,99,12.80,66.8
3,30,2011, 4,45,HST, 73.0,80,16.0,20.0,100,1,0.0,,9.60,,70.0,24,20,93,12.80,66.5
3,30,2011, 5,45,HST, 73.0,81,16.0,21.0,98,1,0.0,,9.60,,71.0,24,21,98,12.70,66.8
3,30,2011, 6,45,HST, 74.0,80,17.0,22.0,96,1,5.0,,9.60,,72.0,21,22,100,12.80,67.4
3,30,2011, 7,45,HST, 75.0,77,17.0,22.0,98,1,121.0,,9.60,,77.0,20,22,97,13.20,67.3
3,30,2011, 8,45,HST, 76.0,74,16.0,22.0,101,1,379.0,,9.60,,81.0,17,22,93,13.80,67.1
3,30,2011, 9,45,HST, 78.0,72,15.0,20.0,101,1,573.0,,9.60,,82.0,13,20,107,13.60,68.2
3,30,2011, 10,45,HST, 79.0,70,15.0,21.0,101,1,623.0,,9.60,,89.0,11,21,98,13.60,68.4
3,30,2011, 11,45,HST, 78.0,69,16.0,21.0,100,1,890.0,,9.60,,87.0,11,21,90,13.60,67.0
3,30,2011, 12,45,HST, 78.0,66,17.0,22.0,103,1,963.0,,9.60,,88.0,9,22,96,13.50,65.7
3,30,2011, 13,45,HST, 79.0,67,15.0,20.0,107,1,802.0,,9.60,,89.0,10,20,100,13.50,67.1
3,30,2011, 14,45,HST, 79.0,67,14.0,18.0,101,9,896.0,,9.60,,83.0,10,18,112,13.50,67.1
3,30,2011, 15,45,HST, 78.0,70,15.0,19.0,98,9,707.0,,9.60,,81.0,10,19,94,13.70,67.4
3,30,2011, 16,45,HST, 77.0,74,15.0,19.0,100,9,455.0,,9.60,,81.0,11,19,95,13.60,68.1
3,30,2011, 17,45,HST, 76.0,73,14.0,18.0,92,9,210.0,,9.60,,78.0,11,18,100,13.60,66.7
3,30,2011, 18,45,HST, 75.0,77,14.0,17.0,89,9,64.0,,9.60,,75.0,13,17,92,13.40,67.3
3,30,2011, 19,45,HST, 74.0,78,15.0,19.0,93,9,1.0,,9.60,,73.0,14,19,92,13.20,66.7
3,30,2011, 20,45,HST, 74.0,75,15.0,19.0,95,9,0.0,,9.60,,72.0,15,19,87,13.00,65.6
3,30,2011, 21,45,HST, 74.0,75,17.0,22.0,96,9,0.0,,9.60,,73.0,15,22,83,12.90,65.6
3,30,2011, 22,45,HST, 74.0,73,17.0,22.0,100,9,0.0,,9.60,,72.0,16,22,101,12.90,64.8
3,30,2011, 23,45,HST, 74.0,77,16.0,22.0,100,9,0.0,,9.60,,73.0,16,22,99,12.80,66.3
3,31,2011, 0,45,HST, 74.0,76,16.0,22.0,93,9,0.0,,9.60,,72.0,16,22,93,12.80,65.9
3,31,2011, 1,45,HST, 74.0,77,16.0,21.0,95,9,0.0,,9.60,,72.0,16,21,100,12.80,66.3
3,31,2011, 2,45,HST, 73.0,79,16.0,21.0,104,9,0.0,,9.60,,72.0,17,21,102,12.80,66.1
3,31,2011, 3,45,HST, 73.0,81,14.0,21.0,99,9,0.0,,9.60,,72.0,18,21,100,12.80,66.8
3,31,2011, 4,45,HST, 73.0,82,14.0,17.0,91,9,0.0,,9.60,,72.0,18,17,92,12.80,67.2
3,31,2011, 5,45,HST, 73.0,80,13.0,17.0,92,9,0.0,,9.60,,72.0,18,17,96,12.70,66.5
3,31,2011, 6,45,HST, 71.0,80,13.0,21.0,130,9,6.0,,9.60,,71.0,18,21,119,12.80,64.5
3,31,2011, 7,45,HST, 74.0,77,17.0,21.0,99,9,91.0,,9.60,,75.0,18,21,103,13.10,66.3
3,31,2011, 8,45,HST, 75.0,79,16.0,22.0,109,9,229.0,,9.60,,77.0,16,22,112,13.80,68.0
3,31,2011, 9,45,HST, 77.0,67,16.0,22.0,106,9,549.0,,9.60,,82.0,13,22,112,13.60,65.2
3,31,2011, 10,45,HST, 78.0,65,17.0,21.0,100,9,770.0,,9.60,,88.0,11,21,102,13.60,65.3
3,31,2011, 11,45,HST, 78.0,66,17.0,22.0,91,9,888.0,,9.60,,89.0,10,22,92,13.60,65.7
3,31,2011, 12,45,HST, 79.0,62,16.0,22.0,98,9,1017.0,,9.60,,92.0,10,22,94,13.50,64.8
3,31,2011, 13,45,HST, 78.0,66,16.0,20.0,89,9,945.0,,9.60,,90.0,9,20,85,13.60,65.7
3,31,2011, 14,45,HST, 78.0,69,15.0,20.0,82,9,879.0,,9.60,,81.0,10,20,86,14.00,67.0
3,31,2011, 15,45,HST, 77.0,72,16.0,21.0,80,9,641.0,,9.60,,80.0,10,21,77,13.50,67.3
3,31,2011, 16,45,HST, 76.0,76,18.0,22.0,90,9,394.0,,9.60,,80.0,12,22,76,13.80,67.9
3,31,2011, 17,45,HST, 75.0,77,18.0,27.0,87,9,260.0,,9.60,,76.0,12,27,98,14.00,67.3
3,31,2011, 18,45,HST, 74.0,79,17.0,27.0,92,9,47.0,,9.60,,73.0,13,27,93,13.40,67.1
3,31,2011, 19,45,HST, 74.0,78,18.0,25.0,89,9,1.0,,9.60,,74.0,15,25,82,13.10,66.7
3,31,2011, 20,45,HST, 73.0,82,19.0,26.0,83,9,,,9.60,,73.0,16,26,84,13.00,67.2
3,31,2011, 21,45,HST, 73.0,83,19.0,26.0,85,9,,,9.60,,71.0,19,26,75,12.90,67.5
3,31,2011, 22,45,HST, 73.0,82,20.0,26.0,72,9,,,9.60,,72.0,22,26,71,12.90,67.2
3,31,2011, 23,45,HST, 73.0,82,19.0,25.0,92,9,,,9.60,,72.0,21,25,80,12.80,67.2
4,1,2011, 0,45,HST, 73.0,81,18.0,27.0,95,9,,,9.60,,72.0,21,27,98,12.80,66.8
4,1,2011, 1,45,HST, 73.0,79,19.0,24.0,92,9,,,9.60,,72.0,19,24,100,12.80,66.1
4,1,2011, 2,45,HST, 73.0,81,20.0,26.0,90,9,,,9.60,,73.0,19,26,85,12.80,66.8
4,1,2011, 3,45,HST, 73.0,83,21.0,27.0,85,9,,,9.61,,71.0,20,27,87,12.70,67.5
4,1,2011, 4,45,HST, 73.0,82,19.0,25.0,91,9,,,9.61,,70.0,23,25,87,12.70,67.2
4,1,2011, 5,45,HST, 73.0,82,17.0,24.0,88,9,,,9.61,,72.0,22,24,91,12.70,67.2
4,1,2011, 6,45,HST, 73.0,82,16.0,24.0,87,9,5.0,,9.61,,72.0,20,24,96,12.80,67.2
4,1,2011, 7,45,HST, 71.0,86,17.0,32.0,86,9,36.0,,9.65,,69.0,22,32,94,12.90,66.6
4,1,2011, 8,45,HST, 74.0,83,15.0,22.0,108,9,249.0,,9.65,,74.0,24,22,85,13.90,68.5
4,1,2011, 9,45,HST, 74.0,81,16.0,26.0,93,9,259.0,,9.66,,74.0,25,26,92,13.70,67.8
4,1,2011, 10,45,HST, 75.0,81,18.0,23.0,95,9,404.0,,9.66,,78.0,23,23,93,13.60,68.8
4,1,2011, 11,45,HST, 76.0,72,18.0,24.0,91,9,590.0,,9.66,,82.0,17,24,100,13.70,66.3
4,1,2011, 12,45,HST, 78.0,70,18.0,23.0,94,9,793.0,,9.66,,88.0,12,23,97,14.00,67.4
4,1,2011, 13,45,HST, 77.0,71,16.0,22.0,96,9,608.0,,9.66,,84.0,11,22,94,13.80,66.9
4,1,2011, 14,45,HST, 76.0,72,15.0,20.0,95,9,396.0,,9.66,,81.0,11,20,107,13.60,66.3
4,1,2011, 15,45,HST, 76.0,72,15.0,20.0,92,9,366.0,,9.66,,80.0,12,20,101,13.60,66.3
4,1,2011, 16,45,HST, 78.0,73,17.0,21.0,93,9,370.0,,9.66,,82.0,13,21,96,13.50,68.6
4,1,2011, 17,45,HST, 75.0,75,18.0,22.0,89,9,279.0,,9.66,,75.0,12,22,87,13.70,66.5
4,1,2011, 18,45,HST, 74.0,76,16.0,21.0,98,9,75.0,,9.66,,74.0,14,21,96,13.40,65.9
4,1,2011, 19,45,HST, 73.0,79,15.0,23.0,94,9,1.0,,9.67,,71.0,16,23,88,13.20,66.1
4,1,2011, 20,45,HST, 74.0,80,17.0,21.0,95,9,,,9.67,,70.0,21,21,95,13.00,67.4
4,1,2011, 21,45,HST, 74.0,79,17.0,21.0,97,9,,,9.67,,71.0,23,21,95,12.90,67.1
4,1,2011, 22,45,HST, 74.0,76,17.0,22.0,100,9,,,9.67,,72.0,20,22,101,12.90,65.9
4,1,2011, 23,45,HST, 73.0,78,15.0,21.0,102,9,,,9.67,,72.0,19,21,100,12.80,65.7
4,2,2011, 0,45,HST, 73.0,78,15.0,20.0,100,9,,,9.67,,72.0,19,20,94,12.80,65.7
4,2,2011, 1,45,HST, 73.0,81,15.0,20.0,101,9,,,9.67,,71.0,20,20,84,12.80,66.8
4,2,2011, 2,45,HST, 72.0,85,14.0,21.0,81,9,,,9.68,,69.0,21,21,90,12.80,67.2
4,2,2011, 3,45,HST, 72.0,80,16.0,19.0,105,9,,,9.68,,69.0,24,19,93,12.80,65.5
4,2,2011, 4,45,HST, 73.0,80,16.0,20.0,99,9,,,9.68,,70.0,25,20,101,12.80,66.5
4,2,2011, 5,45,HST, 73.0,79,15.0,21.0,108,9,,,9.68,,70.0,25,21,98,12.70,66.1
4,2,2011, 6,45,HST, 73.0,80,16.0,20.0,101,9,10.0,,9.68,,72.0,23,20,101,12.80,66.5
4,2,2011, 7,45,HST, 75.0,74,15.0,20.0,109,9,142.0,,9.68,,76.0,19,20,100,13.00,66.1
4,2,2011, 8,45,HST, 76.0,71,16.0,21.0,111,9,381.0,,9.68,,81.0,16,21,111,13.80,65.9
4,2,2011, 9,45,HST, 78.0,70,15.0,20.0,113,9,596.0,,9.68,,80.0,14,20,114,13.60,67.4
4,2,2011, 10,45,HST, 78.0,69,15.0,20.0,112,9,793.0,,9.68,,87.0,12,20,118,13.60,67.0
4,2,2011, 11,45,HST, 78.0,68,15.0,19.0,113,9,922.0,,9.68,,89.0,11,19,114,13.60,66.6
4,2,2011, 12,45,HST, 79.0,68,14.0,19.0,108,9,987.0,,9.68,,92.0,10,19,110,14.20,67.5
4,2,2011, 13,45,HST, 79.0,68,13.0,19.0,107,9,967.0,,9.68,,92.0,10,19,92,13.70,67.5
4,2,2011, 14,45,HST, 79.0,69,15.0,19.0,111,9,891.0,,9.68,,81.0,10,19,107,13.70,67.9
4,2,2011, 15,45,HST, 78.0,71,14.0,20.0,112,9,706.0,,9.68,,81.0,11,20,119,13.70,67.8
4,2,2011, 16,45,HST, 77.0,72,14.0,19.0,103,9,510.0,,9.68,,80.0,11,19,112,13.50,67.3
4,2,2011, 17,45,HST, 76.0,76,14.0,18.0,96,9,279.0,,9.68,,78.0,12,18,94,13.50,67.9
4,2,2011, 18,45,HST, 75.0,81,15.0,19.0,93,9,43.0,,9.68,,75.0,13,19,94,13.40,68.8
4,2,2011, 19,45,HST, 74.0,81,13.0,18.0,95,9,1.0,,9.68,,73.0,15,18,102,13.10,67.8
4,2,2011, 20,45,HST, 74.0,81,15.0,19.0,96,9,,,9.68,,73.0,16,19,91,13.00,67.8
4,2,2011, 21,45,HST, 74.0,80,16.0,19.0,97,9,,,9.68,,73.0,17,19,103,12.90,67.4
4,2,2011, 22,45,HST, 74.0,78,15.0,20.0,93,9,,,9.68,,73.0,17,20,88,12.80,66.7
4,2,2011, 23,45,HST, 74.0,79,17.0,21.0,87,9,,,9.68,,73.0,17,21,94,12.80,67.1
4,3,2011, 0,45,HST, 74.0,77,16.0,21.0,93,9,,,9.68,,73.0,17,21,94,12.80,66.3
4,3,2011, 1,45,HST, 74.0,78,15.0,19.0,101,9,,,9.68,,73.0,17,19,93,12.80,66.7
4,3,2011, 2,45,HST, 73.0,76,12.0,18.0,102,9,,,9.68,,72.0,17,18,114,12.80,65.0
4,3,2011, 3,45,HST, 73.0,76,12.0,17.0,97,9,,,9.68,,72.0,16,17,90,12.80,65.0
4,3,2011, 4,45,HST, 73.0,78,14.0,17.0,94,9,,,9.68,,71.0,17,17,102,12.70,65.7
4,3,2011, 5,45,HST, 73.0,75,14.0,20.0,110,9,,,9.68,,71.0,17,20,102,12.70,64.6
4,3,2011, 6,45,HST, 73.0,75,14.0,19.0,112,9,7.0,,9.68,,72.0,17,19,106,12.80,64.6
4,3,2011, 7,45,HST, 75.0,71,15.0,19.0,117,9,155.0,,9.68,,77.0,15,19,119,13.00,64.9
4,3,2011, 8,45,HST, 76.0,67,15.0,20.0,118,9,380.0,,9.68,,80.0,13,20,119,13.70,64.2
4,3,2011, 9,45,HST, 77.0,69,14.0,19.0,103,9,565.0,,9.68,,80.0,12,19,117,13.60,66.0
4,3,2011, 10,45,HST, 79.0,70,14.0,19.0,111,9,804.0,,9.68,,89.0,11,19,103,13.60,68.4
4,3,2011, 11,45,HST, 79.0,67,15.0,19.0,112,9,931.0,,9.68,,90.0,10,19,115,13.50,67.1
4,3,2011, 12,45,HST, 79.0,67,14.0,19.0,96,9,993.0,,9.68,,92.0,9,19,113,13.60,67.1
4,3,2011, 13,45,HST, 79.0,69,14.0,18.0,96,9,987.0,,9.68,,91.0,9,18,101,13.50,67.9
4,3,2011, 14,45,HST, 78.0,71,12.0,17.0,91,9,888.0,,9.68,,82.0,10,17,87,13.60,67.8
4,3,2011, 15,45,HST, 78.0,71,12.0,15.0,87,9,737.0,,9.68,,81.0,11,15,96,13.50,67.8
4,3,2011, 16,45,HST, 78.0,72,12.0,15.0,91,9,499.0,,9.68,,82.0,12,15,90,13.50,68.2
4,3,2011, 17,45,HST, 76.0,75,12.0,17.0,99,9,292.0,,9.68,,79.0,12,17,85,13.80,67.5
4,3,2011, 18,45,HST, 75.0,79,13.0,17.0,110,9,78.0,,9.68,,74.0,13,17,111,13.40,68.0
4,3,2011, 19,45,HST, 74.0,80,16.0,21.0,111,9,1.0,,9.68,,74.0,14,21,111,13.10,67.4
4,3,2011, 20,45,HST, 74.0,78,16.0,21.0,110,9,,,9.68,,73.0,15,21,111,13.00,66.7
4,3,2011, 21,45,HST, 74.0,77,15.0,20.0,110,9,,,9.68,,73.0,16,20,109,12.90,66.3
4,3,2011, 22,45,HST, 74.0,77,13.0,18.0,106,9,,,9.68,,72.0,16,18,104,12.90,66.3
4,3,2011, 23,45,HST, 74.0,79,13.0,18.0,99,9,,,9.68,,72.0,17,18,111,12.80,67.1
4,4,2011, 0,45,HST, 74.0,77,12.0,18.0,99,9,,,9.68,,72.0,17,18,101,12.80,66.3
4,4,2011, 1,45,HST, 73.0,80,13.0,16.0,101,9,,,9.68,,72.0,18,16,93,12.80,66.5
4,4,2011, 2,45,HST, 73.0,81,14.0,18.0,97,9,,,9.68,,72.0,18,18,95,12.80,66.8
4,4,2011, 3,45,HST, 73.0,83,14.0,22.0,98,9,,,9.68,,72.0,19,22,97,12.80,67.5
4,4,2011, 4,45,HST, 73.0,80,18.0,22.0,94,9,,,9.68,,72.0,18,22,92,12.80,66.5
4,4,2011, 5,45,HST, 73.0,80,18.0,22.0,90,9,,,9.68,,72.0,18,22,91,12.70,66.5
4,4,2011, 6,45,HST, 74.0,77,16.0,22.0,86,9,10.0,,9.68,,73.0,18,22,89,12.80,66.3
4,4,2011, 7,45,HST, 75.0,73,14.0,20.0,100,9,164.0,,9.68,,78.0,16,20,88,13.20,65.7
4,4,2011, 8,45,HST, 76.0,69,13.0,17.0,99,9,328.0,,9.68,,82.0,12,17,95,13.80,65.1
4,4,2011, 9,45,HST, 78.0,70,14.0,18.0,107,9,594.0,,9.68,,82.0,13,18,114,13.60,67.4
4,4,2011, 10,45,HST, 76.0,77,17.0,21.0,112,9,541.0,,9.68,,82.0,12,21,106,13.70,68.3
4,4,2011, 11,45,HST, 77.0,69,14.0,18.0,107,9,730.0,,9.68,,85.0,11,18,99,13.60,66.0
4,4,2011, 12,45,HST, 79.0,68,15.0,19.0,114,9,981.0,,9.68,,91.0,10,19,105,13.60,67.5
4,4,2011, 13,45,HST, 78.0,65,12.0,19.0,97,9,849.0,,9.68,,90.0,10,19,116,13.60,65.3
4,4,2011, 14,45,HST, 78.0,67,13.0,15.0,81,9,800.0,,9.68,,83.0,10,15,92,13.70,66.1
4,4,2011, 15,45,HST, 78.0,69,14.0,17.0,77,9,684.0,,9.68,,82.0,10,17,86,14.00,67.0
4,4,2011, 16,45,HST, 77.0,69,14.0,18.0,73,9,561.0,,9.68,,80.0,10,18,82,13.50,66.0
4,4,2011, 17,45,HST, 76.0,72,15.0,18.0,80,9,238.0,,9.68,,78.0,11,18,79,13.60,66.3
4,4,2011, 18,45,HST, 74.0,75,14.0,18.0,82,9,63.0,,9.68,,73.0,12,18,79,13.30,65.6
4,4,2011, 19,45,HST, 74.0,78,16.0,20.0,82,9,1.0,,9.68,,73.0,14,20,80,13.10,66.7
4,4,2011, 20,45,HST, 74.0,78,16.0,21.0,95,9,,,9.68,,72.0,15,21,86,13.00,66.7
4,4,2011, 21,45,HST, 73.0,76,14.0,20.0,88,9,,,9.68,,72.0,15,20,99,12.90,65.0
4,4,2011, 22,45,HST, 74.0,74,12.0,17.0,83,9,,,9.68,,72.0,16,17,74,12.80,65.2
4,4,2011, 23,45,HST, 73.0,77,13.0,17.0,91,9,,,9.68,,72.0,16,17,87,12.80,65.4
4,5,2011, 0,45,HST, 72.0,76,18.0,22.0,87,9,,,9.68,,72.0,16,22,87,12.80,64.0
4,5,2011, 1,45,HST, 73.0,81,14.0,19.0,89,9,,,9.68,,72.0,17,19,94,12.80,66.8
4,5,2011, 2,45,HST, 73.0,78,13.0,19.0,99,9,,,9.68,,72.0,17,19,89,12.80,65.7
4,5,2011, 3,45,HST, 72.0,79,12.0,19.0,85,9,,,9.68,,71.0,17,19,79,12.80,65.1
4,5,2011, 4,45,HST, 72.0,80,12.0,16.0,84,9,,,9.68,,71.0,18,16,81,12.70,65.5
4,5,2011, 5,45,HST, 72.0,79,10.0,14.0,107,9,,,9.68,,70.0,18,14,79,12.70,65.1
4,5,2011, 6,45,HST, 72.0,85,17.0,21.0,74,9,10.0,,9.68,,70.0,19,21,79,12.80,67.2
4,5,2011, 7,45,HST, 73.0,77,15.0,23.0,91,9,115.0,,9.68,,74.0,18,23,81,13.30,65.4
4,5,2011, 8,45,HST, 75.0,72,12.0,17.0,101,9,278.0,,9.68,,79.0,14,17,93,14.00,65.3
4,5,2011, 9,45,HST, 77.0,68,13.0,17.0,108,9,533.0,,9.68,,82.0,12,17,99,13.60,65.6
4,5,2011, 10,45,HST, 78.0,67,13.0,18.0,104,9,603.0,,9.68,,86.0,11,18,105,13.60,66.1
4,5,2011, 11,45,HST, 79.0,66,13.0,19.0,107,9,891.0,,9.68,,91.0,10,19,119,14.20,66.6
4,5,2011, 12,45,HST, 78.0,66,13.0,16.0,112,9,893.0,,9.68,,90.0,10,16,111,13.50,65.7
4,5,2011, 13,45,HST, 78.0,67,13.0,17.0,105,9,838.0,,9.68,,86.0,9,17,100,13.60,66.1
4,5,2011, 14,45,HST, 78.0,66,15.0,18.0,98,9,889.0,,9.68,,82.0,10,18,91,13.60,65.7
4,5,2011, 15,45,HST, 78.0,69,12.0,17.0,106,9,791.0,,9.68,,81.0,10,17,109,13.90,67.0
4,5,2011, 16,45,HST, 77.0,68,13.0,16.0,107,9,534.0,,9.68,,81.0,10,16,105,13.60,65.6
4,5,2011, 17,45,HST, 77.0,67,11.0,16.0,110,9,295.0,,9.68,,78.0,11,16,108,13.50,65.2
4,5,2011, 18,45,HST, 74.0,73,12.0,16.0,105,9,72.0,,9.68,,73.0,12,16,105,13.30,64.8
4,5,2011, 19,45,HST, 74.0,75,11.0,15.0,101,9,1.0,,9.68,,72.0,13,15,100,13.10,65.6
4,5,2011, 20,45,HST, 74.0,75,12.0,15.0,101,9,,,9.68,,73.0,14,15,107,13.00,65.6
4,5,2011, 21,45,HST, 74.0,78,12.0,16.0,102,9,,,9.68,,72.0,15,16,104,12.90,66.7
4,5,2011, 22,45,HST, 74.0,78,14.0,18.0,104,9,,,9.68,,72.0,16,18,98,12.90,66.7
4,5,2011, 23,45,HST, 74.0,80,12.0,17.0,107,9,,,9.68,,72.0,17,17,101,12.80,67.4
4,6,2011, 0,45,HST, 73.0,78,12.0,18.0,103,9,,,9.68,,72.0,17,18,103,12.80,65.7
4,6,2011, 1,45,HST, 73.0,77,13.0,17.0,110,9,,,9.68,,72.0,17,17,100,12.80,65.4
4,6,2011, 2,45,HST, 73.0,78,13.0,16.0,95,9,,,9.68,,72.0,18,16,95,12.80,65.7
4,6,2011, 3,45,HST, 73.0,81,14.0,17.0,94,9,,,9.68,,72.0,18,17,90,12.80,66.8
