MON,DAY,YEAR,HR,MIN,TMZN,TMPF,RELH,SKNT,GUST,DRCT,QFLG,PMSL,VSBY,TLRW,PLDR,PLSP,WPER,WHGT,PSWD,PSWP,PSWH,SSWD,SSWP,TIDN,DWPF
10,28,2009, 23,51,HST, ,,,,,9,,,80.8,,,,,,,,,,,
10,29,2009, 0,21,HST, ,,,,,9,,,80.8,,,,,,,,,,,
10,29,2009, 0,51,HST, ,,,,,9,,,80.8,,,,,,,,,,,
10,29,2009, 1,51,HST, ,,,,,9,,,80.6,,,,,,,,,,,
10,29,2009, 2,21,HST, ,,,,,9,,,80.8,,,,,,,,,,,
10,29,2009, 2,51,HST, ,,,,,9,,,80.8,,,,,,,,,,,
10,29,2009, 3,21,HST, ,,,,,9,,,80.8,,,,,,,,,,,
10,29,2009, 5,21,HST, ,,,,,9,,,80.6,,,,,,,,,,,
10,29,2009, 5,51,HST, ,,,,,9,,,80.8,,,,,,,,,,,
10,29,2009, 6,21,HST, ,,,,,9,,,80.6,,,,,,,,,,,
10,29,2009, 6,51,HST, ,,,,,9,,,80.6,,,,,,,,,,,
10,29,2009, 7,21,HST, ,,,,,9,,,80.6,,,,,,,,,,,
10,29,2009, 7,51,HST, ,,,,,9,,,80.6,,,,,,,,,,,
10,29,2009, 8,21,HST, ,,,,,9,,,80.6,,,,,,,,,,,
10,29,2009, 8,51,HST, ,,,,,9,,,80.6,,,,,,,,,,,
10,29,2009, 9,21,HST, ,,,,,9,,,80.8,,,,,,,,,,,
10,29,2009, 9,51,HST, ,,,,,9,,,80.8,,,,,,,,,,,
10,29,2009, 10,21,HST, ,,,,,9,,,81.0,,,,,,,,,,,
10,29,2009, 10,51,HST, ,,,,,9,,,81.2,,,,,,,,,,,
10,29,2009, 11,21,HST, ,,,,,9,,,81.3,,,,,,,,,,,
10,29,2009, 12,21,HST, ,,,,,9,,,81.5,,,,,,,,,,,
10,29,2009, 12,51,HST, ,,,,,9,,,81.7,,,,,,,,,,,
10,29,2009, 13,21,HST, ,,,,,9,,,81.7,,,,,,,,,,,
10,29,2009, 14,21,HST, ,,,,,9,,,81.9,,,,,,,,,,,
10,29,2009, 14,51,HST, ,,,,,9,,,81.9,,,,,,,,,,,
10,29,2009, 15,21,HST, ,,,,,9,,,81.9,,,,,,,,,,,
10,29,2009, 15,51,HST, ,,,,,9,,,81.9,,,,,,,,,,,
10,29,2009, 16,21,HST, ,,,,,9,,,81.7,,,,,,,,,,,
10,29,2009, 16,51,HST, ,,,,,9,,,81.5,,,,,,,,,,,
10,29,2009, 17,21,HST, ,,,,,9,,,81.5,,,,,,,,,,,
10,29,2009, 17,51,HST, ,,,,,9,,,81.5,,,,,,,,,,,
10,29,2009, 18,21,HST, ,,,,,9,,,81.3,,,,,,,,,,,
10,29,2009, 18,51,HST, ,,,,,9,,,81.3,,,,,,,,,,,
10,29,2009, 19,21,HST, ,,,,,9,,,81.3,,,,,,,,,,,
10,29,2009, 19,51,HST, ,,,,,9,,,81.2,,,,,,,,,,,
10,29,2009, 20,21,HST, ,,,,,9,,,81.2,,,,,,,,,,,
10,29,2009, 20,51,HST, ,,,,,9,,,81.2,,,,,,,,,,,
10,29,2009, 21,21,HST, ,,,,,9,,,81.0,,,,,,,,,,,
10,29,2009, 21,51,HST, ,,,,,9,,,81.0,,,,,,,,,,,
10,29,2009, 22,21,HST, ,,,,,9,,,80.8,,,,,,,,,,,
10,29,2009, 22,51,HST, ,,,,,9,,,80.8,,,,,,,,,,,
10,29,2009, 23,21,HST, ,,,,,9,,,80.6,,,,,,,,,,,
10,29,2009, 23,51,HST, ,,,,,9,,,80.6,,,,,,,,,,,
10,30,2009, 0,21,HST, ,,,,,9,,,80.6,,,,,,,,,,,
10,30,2009, 0,51,HST, ,,,,,9,,,80.6,,,,,,,,,,,
10,30,2009, 1,21,HST, ,,,,,9,,,80.6,,,,,,,,,,,
10,30,2009, 1,51,HST, ,,,,,9,,,80.6,,,,,,,,,,,
10,30,2009, 2,21,HST, ,,,,,9,,,80.6,,,,,,,,,,,
10,30,2009, 2,51,HST, ,,,,,9,,,80.6,,,,,,,,,,,
10,30,2009, 3,21,HST, ,,,,,9,,,80.6,,,,,,,,,,,
10,30,2009, 3,51,HST, ,,,,,2,,,80.6,,,,,,,,,,,
10,30,2009, 4,21,HST, ,,,,,2,,,80.6,,,,,,,,,,,
10,30,2009, 4,51,HST, ,,,,,9,,,80.6,,,,,,,,,,,
10,30,2009, 5,21,HST, ,,,,,9,,,80.6,,,,,,,,,,,
10,30,2009, 5,51,HST, ,,,,,9,,,80.6,,,,,,,,,,,
10,30,2009, 6,21,HST, ,,,,,9,,,80.6,,,,,,,,,,,
10,30,2009, 6,51,HST, ,,,,,2,,,80.6,,,,,,,,,,,
10,30,2009, 7,21,HST, ,,,,,2,,,80.6,,,,,,,,,,,
10,30,2009, 7,51,HST, ,,,,,2,,,80.6,,,,,,,,,,,
10,30,2009, 8,21,HST, ,,,,,2,,,80.6,,,,,,,,,,,
10,30,2009, 8,51,HST, ,,,,,9,,,80.6,,,,,,,,,,,
10,30,2009, 9,21,HST, ,,,,,9,,,80.8,,,,,,,,,,,
10,30,2009, 9,51,HST, ,,,,,9,,,80.8,,,,,,,,,,,
10,30,2009, 10,21,HST, ,,,,,9,,,81.0,,,,,,,,,,,
10,30,2009, 10,51,HST, ,,,,,9,,,81.0,,,,,,,,,,,
10,30,2009, 11,21,HST, ,,,,,9,,,81.0,,,,,,,,,,,
10,30,2009, 11,51,HST, ,,,,,9,,,81.0,,,,,,,,,,,
10,30,2009, 12,21,HST, ,,,,,9,,,81.0,,,,,,,,,,,
10,30,2009, 12,51,HST, ,,,,,9,,,81.0,,,,,,,,,,,
10,30,2009, 13,21,HST, ,,,,,9,,,81.0,,,,,,,,,,,
10,30,2009, 14,21,HST, ,,,,,9,,,81.0,,,,,,,,,,,
10,30,2009, 14,51,HST, ,,,,,9,,,81.0,,,,,,,,,,,
10,30,2009, 15,21,HST, ,,,,,9,,,81.0,,,,,,,,,,,
10,30,2009, 15,51,HST, ,,,,,9,,,81.0,,,,,,,,,,,
10,30,2009, 16,21,HST, ,,,,,9,,,80.8,,,,,,,,,,,
10,30,2009, 16,51,HST, ,,,,,9,,,80.8,,,,,,,,,,,
10,30,2009, 17,21,HST, ,,,,,9,,,80.8,,,,,,,,,,,
10,30,2009, 17,51,HST, ,,,,,2,,,80.8,,,,,,,,,,,
10,30,2009, 18,21,HST, ,,,,,2,,,80.8,,,,,,,,,,,
10,30,2009, 18,51,HST, ,,,,,2,,,80.8,,,,,,,,,,,
10,30,2009, 19,21,HST, ,,,,,2,,,80.8,,,,,,,,,,,
10,30,2009, 19,51,HST, ,,,,,2,,,80.8,,,,,,,,,,,
10,30,2009, 20,21,HST, ,,,,,2,,,80.8,,,,,,,,,,,
10,30,2009, 20,51,HST, ,,,,,2,,,80.8,,,,,,,,,,,
10,30,2009, 21,21,HST, ,,,,,2,,,80.8,,,,,,,,,,,
10,30,2009, 21,51,HST, ,,,,,9,,,80.8,,,,,,,,,,,
10,30,2009, 22,21,HST, ,,,,,9,,,80.8,,,,,,,,,,,
10,30,2009, 22,51,HST, ,,,,,9,,,80.8,,,,,,,,,,,
10,30,2009, 23,21,HST, ,,,,,9,,,80.8,,,,,,,,,,,
10,30,2009, 23,51,HST, ,,,,,9,,,80.8,,,,,,,,,,,
10,31,2009, 0,21,HST, ,,,,,9,,,80.8,,,,,,,,,,,
10,31,2009, 0,51,HST, ,,,,,9,,,80.6,,,,,,,,,,,
10,31,2009, 1,21,HST, ,,,,,9,,,80.8,,,,,,,,,,,
10,31,2009, 1,51,HST, ,,,,,2,,,80.6,,,,,,,,,,,
10,31,2009, 2,21,HST, ,,,,,2,,,80.8,,,,,,,,,,,
10,31,2009, 2,51,HST, ,,,,,2,,,80.6,,,,,,,,,,,
10,31,2009, 3,21,HST, ,,,,,2,,,80.6,,,,,,,,,,,
10,31,2009, 3,51,HST, ,,,,,2,,,80.6,,,,,,,,,,,
10,31,2009, 4,21,HST, ,,,,,2,,,80.6,,,,,,,,,,,
10,31,2009, 4,51,HST, ,,,,,2,,,80.6,,,,,,,,,,,
10,31,2009, 5,21,HST, ,,,,,2,,,80.6,,,,,,,,,,,
10,31,2009, 6,21,HST, ,,,,,2,,,80.6,,,,,,,,,,,
10,31,2009, 6,51,HST, ,,,,,2,,,80.4,,,,,,,,,,,
10,31,2009, 7,21,HST, ,,,,,2,,,80.6,,,,,,,,,,,
10,31,2009, 7,51,HST, ,,,,,2,,,80.6,,,,,,,,,,,
10,31,2009, 8,21,HST, ,,,,,2,,,80.6,,,,,,,,,,,
10,31,2009, 8,51,HST, ,,,,,2,,,80.6,,,,,,,,,,,
10,31,2009, 9,21,HST, ,,,,,2,,,80.6,,,,,,,,,,,
10,31,2009, 9,51,HST, ,,,,,2,,,80.6,,,,,,,,,,,
10,31,2009, 10,21,HST, ,,,,,2,,,80.6,,,,,,,,,,,
10,31,2009, 10,51,HST, ,,,,,2,,,80.6,,,,,,,,,,,
10,31,2009, 11,21,HST, ,,,,,2,,,80.8,,,,,,,,,,,
10,31,2009, 11,51,HST, ,,,,,2,,,80.6,,,,,,,,,,,
10,31,2009, 12,21,HST, ,,,,,2,,,80.8,,,,,,,,,,,
10,31,2009, 12,51,HST, ,,,,,2,,,80.8,,,,,,,,,,,
10,31,2009, 13,21,HST, ,,,,,2,,,80.6,,,,,,,,,,,
10,31,2009, 14,21,HST, ,,,,,2,,,80.8,,,,,,,,,,,
10,31,2009, 14,51,HST, ,,,,,2,,,80.8,,,,,,,,,,,
10,31,2009, 15,21,HST, ,,,,,2,,,80.8,,,,,,,,,,,
10,31,2009, 15,51,HST, ,,,,,2,,,80.6,,,,,,,,,,,
10,31,2009, 16,21,HST, ,,,,,2,,,80.6,,,,,,,,,,,
10,31,2009, 16,51,HST, ,,,,,2,,,80.6,,,,,,,,,,,
10,31,2009, 17,21,HST, ,,,,,2,,,80.4,,,,,,,,,,,
10,31,2009, 17,51,HST, ,,,,,2,,,80.4,,,,,,,,,,,
10,31,2009, 18,21,HST, ,,,,,2,,,80.4,,,,,,,,,,,
10,31,2009, 18,51,HST, ,,,,,2,,,80.6,,,,,,,,,,,
10,31,2009, 19,21,HST, ,,,,,2,,,80.6,,,,,,,,,,,
10,31,2009, 19,51,HST, ,,,,,2,,,80.6,,,,,,,,,,,
10,31,2009, 20,21,HST, ,,,,,2,,,80.6,,,,,,,,,,,
10,31,2009, 20,51,HST, ,,,,,2,,,80.6,,,,,,,,,,,
10,31,2009, 21,21,HST, ,,,,,2,,,80.6,,,,,,,,,,,
10,31,2009, 21,51,HST, ,,,,,9,,,80.6,,,,,,,,,,,
10,31,2009, 22,21,HST, ,,,,,9,,,80.6,,,,,,,,,,,
10,31,2009, 22,51,HST, ,,,,,9,,,80.6,,,,,,,,,,,
10,31,2009, 23,21,HST, ,,,,,9,,,80.6,,,,,,,,,,,
10,31,2009, 23,51,HST, ,,,,,2,,,80.6,,,,,,,,,,,
11,1,2009, 0,21,HST, ,,,,,2,,,80.6,,,,,,,,,,,
11,1,2009, 0,51,HST, ,,,,,9,,,80.6,,,,,,,,,,,
11,1,2009, 1,21,HST, ,,,,,9,,,80.4,,,,,,,,,,,
11,1,2009, 1,51,HST, ,,,,,9,,,80.4,,,,,,,,,,,
11,1,2009, 2,21,HST, ,,,,,9,,,80.4,,,,,,,,,,,
11,1,2009, 2,51,HST, ,,,,,9,,,80.4,,,,,,,,,,,
11,1,2009, 3,21,HST, ,,,,,9,,,80.4,,,,,,,,,,,
11,1,2009, 3,51,HST, ,,,,,9,,,80.3,,,,,,,,,,,
11,1,2009, 4,21,HST, ,,,,,9,,,80.3,,,,,,,,,,,
11,1,2009, 4,51,HST, ,,,,,9,,,80.3,,,,,,,,,,,
11,1,2009, 5,21,HST, ,,,,,9,,,80.1,,,,,,,,,,,
11,1,2009, 5,51,HST, ,,,,,9,,,80.3,,,,,,,,,,,
11,1,2009, 6,21,HST, ,,,,,9,,,80.1,,,,,,,,,,,
11,1,2009, 6,51,HST, ,,,,,2,,,80.1,,,,,,,,,,,
11,1,2009, 7,21,HST, ,,,,,2,,,80.1,,,,,,,,,,,
11,1,2009, 7,51,HST, ,,,,,2,,,80.1,,,,,,,,,,,
11,1,2009, 8,21,HST, ,,,,,2,,,80.1,,,,,,,,,,,
11,1,2009, 9,21,HST, ,,,,,2,,,80.3,,,,,,,,,,,
11,1,2009, 9,51,HST, ,,,,,2,,,80.4,,,,,,,,,,,
11,1,2009, 10,21,HST, ,,,,,2,,,80.4,,,,,,,,,,,
11,1,2009, 10,51,HST, ,,,,,2,,,80.6,,,,,,,,,,,
11,1,2009, 11,21,HST, ,,,,,2,,,80.6,,,,,,,,,,,
11,1,2009, 11,51,HST, ,,,,,2,,,80.6,,,,,,,,,,,
11,1,2009, 12,21,HST, ,,,,,2,,,80.4,,,,,,,,,,,
11,1,2009, 12,51,HST, ,,,,,2,,,80.6,,,,,,,,,,,
11,1,2009, 13,21,HST, ,,,,,2,,,80.6,,,,,,,,,,,
11,1,2009, 14,21,HST, ,,,,,2,,,80.6,,,,,,,,,,,
11,1,2009, 14,51,HST, ,,,,,2,,,80.6,,,,,,,,,,,
11,1,2009, 15,21,HST, ,,,,,2,,,80.6,,,,,,,,,,,
11,1,2009, 15,51,HST, ,,,,,2,,,80.4,,,,,,,,,,,
11,1,2009, 16,21,HST, ,,,,,2,,,80.4,,,,,,,,,,,
11,1,2009, 16,51,HST, ,,,,,2,,,80.3,,,,,,,,,,,
11,1,2009, 17,21,HST, ,,,,,2,,,80.3,,,,,,,,,,,
11,1,2009, 17,51,HST, ,,,,,2,,,80.1,,,,,,,,,,,
11,1,2009, 18,21,HST, ,,,,,2,,,80.1,,,,,,,,,,,
11,1,2009, 18,51,HST, ,,,,,2,,,80.1,,,,,,,,,,,
11,1,2009, 19,21,HST, ,,,,,2,,,80.1,,,,,,,,,,,
11,1,2009, 19,51,HST, ,,,,,9,,,80.1,,,,,,,,,,,
11,1,2009, 20,21,HST, ,,,,,9,,,80.1,,,,,,,,,,,
11,1,2009, 20,51,HST, ,,,,,9,,,80.1,,,,,,,,,,,
11,1,2009, 21,21,HST, ,,,,,9,,,80.3,,,,,,,,,,,
11,1,2009, 21,51,HST, ,,,,,9,,,80.3,,,,,,,,,,,
11,1,2009, 22,21,HST, ,,,,,9,,,80.3,,,,,,,,,,,
11,1,2009, 22,51,HST, ,,,,,9,,,80.4,,,,,,,,,,,
11,1,2009, 23,21,HST, ,,,,,9,,,80.4,,,,,,,,,,,
11,1,2009, 23,51,HST, ,,,,,9,,,80.4,,,,,,,,,,,
11,2,2009, 0,21,HST, ,,,,,9,,,80.4,,,,,,,,,,,
11,2,2009, 0,51,HST, ,,,,,9,,,80.4,,,,,,,,,,,
11,2,2009, 1,21,HST, ,,,,,9,,,80.3,,,,,,,,,,,
11,2,2009, 1,51,HST, ,,,,,9,,,80.3,,,,,,,,,,,
11,2,2009, 2,21,HST, ,,,,,9,,,80.1,,,,,,,,,,,
11,2,2009, 2,51,HST, ,,,,,9,,,80.3,,,,,,,,,,,
11,2,2009, 3,21,HST, ,,,,,9,,,80.1,,,,,,,,,,,
11,2,2009, 3,51,HST, ,,,,,9,,,80.1,,,,,,,,,,,
11,2,2009, 4,21,HST, ,,,,,9,,,79.9,,,,,,,,,,,
11,2,2009, 4,51,HST, ,,,,,9,,,79.9,,,,,,,,,,,
11,2,2009, 5,21,HST, ,,,,,9,,,79.9,,,,,,,,,,,
11,2,2009, 5,51,HST, ,,,,,9,,,79.9,,,,,,,,,,,
11,2,2009, 6,21,HST, ,,,,,9,,,79.9,,,,,,,,,,,
11,2,2009, 6,51,HST, ,,,,,9,,,79.9,,,,,,,,,,,
11,2,2009, 7,21,HST, ,,,,,9,,,80.1,,,,,,,,,,,
11,2,2009, 7,51,HST, ,,,,,9,,,80.1,,,,,,,,,,,
11,2,2009, 8,21,HST, ,,,,,9,,,80.3,,,,,,,,,,,
11,2,2009, 8,51,HST, ,,,,,9,,,80.3,,,,,,,,,,,
11,2,2009, 9,21,HST, ,,,,,9,,,80.3,,,,,,,,,,,
11,2,2009, 9,51,HST, ,,,,,9,,,80.3,,,,,,,,,,,
11,2,2009, 10,21,HST, ,,,,,9,,,80.3,,,,,,,,,,,
11,2,2009, 10,51,HST, ,,,,,9,,,80.4,,,,,,,,,,,
11,2,2009, 11,21,HST, ,,,,,9,,,80.4,,,,,,,,,,,
11,2,2009, 11,51,HST, ,,,,,9,,,80.4,,,,,,,,,,,
11,2,2009, 12,21,HST, ,,,,,9,,,80.4,,,,,,,,,,,
11,2,2009, 12,51,HST, ,,,,,9,,,80.4,,,,,,,,,,,
11,2,2009, 13,21,HST, ,,,,,9,,,80.4,,,,,,,,,,,
11,2,2009, 14,21,HST, ,,,,,9,,,80.4,,,,,,,,,,,
11,2,2009, 14,51,HST, ,,,,,9,,,80.4,,,,,,,,,,,
11,2,2009, 15,21,HST, ,,,,,9,,,80.3,,,,,,,,,,,
11,2,2009, 15,51,HST, ,,,,,9,,,80.3,,,,,,,,,,,
11,2,2009, 16,21,HST, ,,,,,9,,,80.3,,,,,,,,,,,
11,2,2009, 16,51,HST, ,,,,,9,,,80.1,,,,,,,,,,,
11,2,2009, 17,21,HST, ,,,,,9,,,79.9,,,,,,,,,,,
11,2,2009, 17,51,HST, ,,,,,9,,,80.1,,,,,,,,,,,
11,2,2009, 18,21,HST, ,,,,,9,,,79.9,,,,,,,,,,,
11,2,2009, 18,51,HST, ,,,,,9,,,79.9,,,,,,,,,,,
11,2,2009, 19,21,HST, ,,,,,9,,,79.9,,,,,,,,,,,
11,2,2009, 19,51,HST, ,,,,,9,,,79.9,,,,,,,,,,,
11,2,2009, 20,21,HST, ,,,,,9,,,79.9,,,,,,,,,,,
11,2,2009, 20,51,HST, ,,,,,9,,,79.7,,,,,,,,,,,
11,2,2009, 21,21,HST, ,,,,,9,,,79.9,,,,,,,,,,,
11,2,2009, 21,51,HST, ,,,,,9,,,79.9,,,,,,,,,,,
11,2,2009, 22,21,HST, ,,,,,9,,,79.9,,,,,,,,,,,
11,2,2009, 22,51,HST, ,,,,,9,,,80.1,,,,,,,,,,,
11,2,2009, 23,21,HST, ,,,,,9,,,80.1,,,,,,,,,,,
11,2,2009, 23,51,HST, ,,,,,9,,,80.1,,,,,,,,,,,
11,3,2009, 0,21,HST, ,,,,,9,,,80.1,,,,,,,,,,,
11,3,2009, 0,51,HST, ,,,,,9,,,80.1,,,,,,,,,,,
11,3,2009, 1,21,HST, ,,,,,9,,,80.1,,,,,,,,,,,
11,3,2009, 1,51,HST, ,,,,,9,,,80.1,,,,,,,,,,,
11,3,2009, 2,21,HST, ,,,,,9,,,80.1,,,,,,,,,,,
11,3,2009, 2,51,HST, ,,,,,9,,,79.9,,,,,,,,,,,
11,3,2009, 3,21,HST, ,,,,,9,,,79.9,,,,,,,,,,,
11,3,2009, 3,51,HST, ,,,,,9,,,79.9,,,,,,,,,,,
11,3,2009, 4,21,HST, ,,,,,9,,,79.9,,,,,,,,,,,
11,3,2009, 4,51,HST, ,,,,,9,,,79.7,,,,,,,,,,,
11,3,2009, 5,21,HST, ,,,,,9,,,79.7,,,,,,,,,,,
11,3,2009, 5,51,HST, ,,,,,9,,,79.7,,,,,,,,,,,
11,3,2009, 6,21,HST, ,,,,,9,,,79.5,,,,,,,,,,,
11,3,2009, 6,51,HST, ,,,,,9,,,79.5,,,,,,,,,,,
11,3,2009, 7,21,HST, ,,,,,9,,,79.5,,,,,,,,,,,
11,3,2009, 7,51,HST, ,,,,,9,,,79.5,,,,,,,,,,,
11,3,2009, 8,21,HST, ,,,,,9,,,79.5,,,,,,,,,,,
11,3,2009, 8,51,HST, ,,,,,9,,,79.5,,,,,,,,,,,
11,3,2009, 9,21,HST, ,,,,,9,,,79.7,,,,,,,,,,,
11,3,2009, 9,51,HST, ,,,,,9,,,79.7,,,,,,,,,,,
11,3,2009, 10,21,HST, ,,,,,9,,,79.7,,,,,,,,,,,
11,3,2009, 10,51,HST, ,,,,,9,,,79.7,,,,,,,,,,,
11,3,2009, 11,21,HST, ,,,,,9,,,79.7,,,,,,,,,,,
11,3,2009, 11,51,HST, ,,,,,9,,,79.5,,,,,,,,,,,
11,3,2009, 12,21,HST, ,,,,,9,,,79.5,,,,,,,,,,,
11,3,2009, 12,51,HST, ,,,,,9,,,79.7,,,,,,,,,,,
11,3,2009, 13,21,HST, ,,,,,9,,,79.7,,,,,,,,,,,
11,3,2009, 16,21,HST, ,,,,,9,,,79.7,,,,,,,,,,,
11,3,2009, 16,51,HST, ,,,,,9,,,79.7,,,,,,,,,,,
11,3,2009, 17,21,HST, ,,,,,9,,,79.5,,,,,,,,,,,
11,3,2009, 17,51,HST, ,,,,,9,,,79.5,,,,,,,,,,,
11,3,2009, 18,21,HST, ,,,,,9,,,79.5,,,,,,,,,,,
11,3,2009, 19,21,HST, ,,,,,9,,,79.5,,,,,,,,,,,
11,3,2009, 19,51,HST, ,,,,,9,,,79.4,,,,,,,,,,,
11,3,2009, 20,21,HST, ,,,,,9,,,79.4,,,,,,,,,,,
11,3,2009, 20,51,HST, ,,,,,9,,,79.4,,,,,,,,,,,
11,3,2009, 21,21,HST, ,,,,,9,,,79.5,,,,,,,,,,,
11,3,2009, 21,51,HST, ,,,,,9,,,79.5,,,,,,,,,,,
11,3,2009, 22,21,HST, ,,,,,9,,,79.5,,,,,,,,,,,
11,3,2009, 22,51,HST, ,,,,,9,,,79.5,,,,,,,,,,,
11,3,2009, 23,21,HST, ,,,,,9,,,79.5,,,,,,,,,,,
11,3,2009, 23,51,HST, ,,,,,9,,,79.5,,,,,,,,,,,
11,4,2009, 0,21,HST, ,,,,,9,,,79.5,,,,,,,,,,,
11,4,2009, 0,51,HST, ,,,,,9,,,79.5,,,,,,,,,,,
11,4,2009, 1,21,HST, ,,,,,9,,,79.7,,,,,,,,,,,
11,4,2009, 1,51,HST, ,,,,,9,,,79.7,,,,,,,,,,,
11,4,2009, 2,21,HST, ,,,,,9,,,79.7,,,,,,,,,,,
11,4,2009, 2,51,HST, ,,,,,9,,,79.7,,,,,,,,,,,
11,4,2009, 3,21,HST, ,,,,,9,,,79.7,,,,,,,,,,,
11,4,2009, 3,51,HST, ,,,,,9,,,79.7,,,,,,,,,,,
11,4,2009, 4,21,HST, ,,,,,9,,,79.7,,,,,,,,,,,
11,4,2009, 4,51,HST, ,,,,,9,,,79.7,,,,,,,,,,,
11,4,2009, 5,21,HST, ,,,,,9,,,79.5,,,,,,,,,,,
11,4,2009, 5,51,HST, ,,,,,9,,,79.5,,,,,,,,,,,
11,4,2009, 6,21,HST, ,,,,,9,,,79.5,,,,,,,,,,,
11,4,2009, 6,51,HST, ,,,,,9,,,79.5,,,,,,,,,,,
11,4,2009, 7,21,HST, ,,,,,9,,,79.5,,,,,,,,,,,
11,4,2009, 7,51,HST, ,,,,,9,,,79.5,,,,,,,,,,,
11,4,2009, 8,21,HST, ,,,,,9,,,79.5,,,,,,,,,,,
11,4,2009, 8,51,HST, ,,,,,9,,,79.5,,,,,,,,,,,
11,4,2009, 9,21,HST, ,,,,,9,,,79.5,,,,,,,,,,,
11,4,2009, 9,51,HST, ,,,,,9,,,79.5,,,,,,,,,,,
11,4,2009, 10,21,HST, ,,,,,9,,,79.5,,,,,,,,,,,
11,4,2009, 10,51,HST, ,,,,,9,,,79.5,,,,,,,,,,,
11,4,2009, 11,21,HST, ,,,,,9,,,79.5,,,,,,,,,,,
11,4,2009, 11,51,HST, ,,,,,9,,,79.5,,,,,,,,,,,
11,4,2009, 12,21,HST, ,,,,,9,,,79.7,,,,,,,,,,,
11,4,2009, 12,51,HST, ,,,,,9,,,79.5,,,,,,,,,,,
11,4,2009, 13,21,HST, ,,,,,9,,,79.5,,,,,,,,,,,
11,4,2009, 14,21,HST, ,,,,,9,,,79.7,,,,,,,,,,,
11,4,2009, 14,51,HST, ,,,,,9,,,79.7,,,,,,,,,,,
11,4,2009, 15,21,HST, ,,,,,9,,,79.5,,,,,,,,,,,
11,4,2009, 15,51,HST, ,,,,,9,,,79.7,,,,,,,,,,,
11,4,2009, 16,21,HST, ,,,,,9,,,79.7,,,,,,,,,,,
11,4,2009, 16,51,HST, ,,,,,9,,,79.7,,,,,,,,,,,
11,4,2009, 17,21,HST, ,,,,,9,,,79.5,,,,,,,,,,,
11,4,2009, 17,51,HST, ,,,,,9,,,79.5,,,,,,,,,,,
11,4,2009, 18,21,HST, ,,,,,9,,,79.5,,,,,,,,,,,
11,4,2009, 18,51,HST, ,,,,,9,,,79.5,,,,,,,,,,,
11,4,2009, 19,21,HST, ,,,,,9,,,79.5,,,,,,,,,,,
11,4,2009, 19,51,HST, ,,,,,9,,,79.5,,,,,,,,,,,
11,4,2009, 23,51,HST, ,,,,,9,,,79.4,,,,,,,,,,,
11,5,2009, 0,21,HST, ,,,,,9,,,79.4,,,,,,,,,,,
11,5,2009, 0,51,HST, ,,,,,9,,,79.4,,,,,,,,,,,
11,5,2009, 1,21,HST, ,,,,,9,,,79.4,,,,,,,,,,,
11,5,2009, 1,51,HST, ,,,,,9,,,79.4,,,,,,,,,,,
11,5,2009, 2,21,HST, ,,,,,9,,,79.4,,,,,,,,,,,
11,5,2009, 2,51,HST, ,,,,,9,,,79.4,,,,,,,,,,,
11,5,2009, 3,21,HST, ,,,,,9,,,79.4,,,,,,,,,,,
11,5,2009, 3,51,HST, ,,,,,9,,,79.4,,,,,,,,,,,
11,5,2009, 4,21,HST, ,,,,,9,,,79.5,,,,,,,,,,,
11,5,2009, 4,51,HST, ,,,,,2,,,79.4,,,,,,,,,,,
11,5,2009, 5,21,HST, ,,,,,2,,,79.4,,,,,,,,,,,
11,5,2009, 5,51,HST, ,,,,,2,,,79.4,,,,,,,,,,,
11,5,2009, 6,21,HST, ,,,,,2,,,-15.3,,,,,,,,,,,
11,5,2009, 6,51,HST, ,,,,,2,,,79.4,,,,,,,,,,,
11,5,2009, 7,21,HST, ,,,,,2,,,79.2,,,,,,,,,,,
11,5,2009, 7,51,HST, ,,,,,2,,,79.4,,,,,,,,,,,
11,5,2009, 8,21,HST, ,,,,,2,,,79.2,,,,,,,,,,,
11,5,2009, 8,51,HST, ,,,,,2,,,79.4,,,,,,,,,,,
11,5,2009, 9,21,HST, ,,,,,2,,,79.4,,,,,,,,,,,
11,5,2009, 9,51,HST, ,,,,,2,,,79.2,,,,,,,,,,,
11,5,2009, 10,21,HST, ,,,,,2,,,79.4,,,,,,,,,,,
11,5,2009, 10,51,HST, ,,,,,2,,,79.4,,,,,,,,,,,
11,5,2009, 11,21,HST, ,,,,,2,,,79.4,,,,,,,,,,,
11,5,2009, 11,51,HST, ,,,,,2,,,79.4,,,,,,,,,,,
11,5,2009, 12,21,HST, ,,,,,2,,,79.4,,,,,,,,,,,
11,5,2009, 12,51,HST, ,,,,,2,,,79.4,,,,,,,,,,,
11,5,2009, 13,21,HST, ,,,,,2,,,79.4,,,,,,,,,,,
11,5,2009, 14,21,HST, ,,,,,9,,,79.4,,,,,,,,,,,
11,5,2009, 14,51,HST, ,,,,,9,,,79.4,,,,,,,,,,,
11,5,2009, 15,21,HST, ,,,,,9,,,79.4,,,,,,,,,,,
11,5,2009, 15,51,HST, ,,,,,9,,,79.4,,,,,,,,,,,
11,5,2009, 16,21,HST, ,,,,,9,,,79.4,,,,,,,,,,,
11,5,2009, 16,51,HST, ,,,,,9,,,79.4,,,,,,,,,,,
11,5,2009, 17,21,HST, ,,,,,9,,,79.4,,,,,,,,,,,
11,5,2009, 17,51,HST, ,,,,,9,,,79.2,,,,,,,,,,,
